,initial-vals,decisions,info-levels,received-count,failed-count,key,is-correct-answer,reason
797,"[1, 1, 1]","[0, 0, 0]","[1, 1, 2]",11,19,"[3, 3, 3]",True,-
798,"[1, 1, 1]","[1, 1, 1]","[2, 2, 2]",15,15,"[2, 2, 2]",True,-
799,"[1, 1, 1]","[1, 1, 1]","[2, 2, 2]",13,17,"[1, 1, 1]",True,-
800,"[1, 1, 1]","[1, 1, 0]","[3, 3, 2]",16,14,"[3, 3, 3]",False,Agreement
801,"[1, 1, 1]","[1, 1, 1]","[2, 2, 3]",17,13,"[1, 1, 1]",True,-
802,"[1, 1, 1]","[1, 0, 0]","[2, 1, 1]",12,18,"[2, 2, 2]",False,Agreement
803,"[1, 1, 1]","[1, 1, 1]","[2, 1, 1]",12,18,"[1, 1, 1]",True,-
804,"[1, 1, 1]","[0, 1, 1]","[2, 3, 3]",19,11,"[3, 3, 3]",False,Agreement
805,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",13,17,"[3, 3, 3]",True,-
806,"[1, 1, 1]","[1, 1, 1]","[2, 2, 2]",18,12,"[2, 2, 2]",True,-
807,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",14,16,"[4, 4, 4]",True,-
808,"[1, 1, 1]","[0, 0, 0]","[3, 2, 3]",15,15,"[4, 4, 4]",True,-
809,"[1, 1, 1]","[1, 1, 1]","[2, 2, 2]",16,14,"[2, 2, 2]",True,-
810,"[1, 1, 1]","[1, 1, 0]","[2, 2, 1]",17,13,"[2, 2, 2]",False,Agreement
811,"[1, 1, 1]","[1, 1, 1]","[3, 2, 3]",18,12,"[2, 2, 2]",True,-
812,"[1, 1, 1]","[1, 1, 1]","[2, 2, 2]",15,15,"[1, 1, 1]",True,-
813,"[1, 1, 1]","[1, 1, 1]","[2, 2, 2]",19,11,"[1, 1, 1]",True,-
814,"[1, 1, 1]","[0, 0, 0]","[1, 1, 1]",11,19,"[3, 3, 3]",True,-
815,"[1, 1, 1]","[0, 0, 0]","[1, 2, 2]",13,17,"[4, 4, 4]",True,-
816,"[1, 1, 1]","[1, 1, 1]","[2, 2, 3]",20,10,"[2, 2, 2]",True,-
817,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",15,15,"[5, 5, 5]",True,-
818,"[1, 1, 1]","[0, 0, 0]","[1, 2, 1]",15,15,"[4, 4, 4]",True,-
819,"[1, 1, 1]","[0, 0, 0]","[2, 3, 2]",16,14,"[5, 5, 5]",True,-
820,"[1, 1, 1]","[1, 1, 1]","[1, 2, 2]",17,13,"[1, 1, 1]",True,-
821,"[1, 1, 1]","[0, 0, 0]","[2, 2, 1]",16,14,"[3, 3, 3]",True,-
822,"[1, 1, 1]","[1, 1, 1]","[2, 2, 3]",17,13,"[1, 1, 1]",True,-
823,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",12,18,"[3, 3, 3]",True,-
824,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",16,14,"[4, 4, 4]",True,-
825,"[1, 1, 1]","[0, 0, 0]","[1, 2, 1]",14,16,"[5, 5, 5]",True,-
826,"[1, 1, 1]","[0, 0, 0]","[2, 2, 3]",17,13,"[5, 5, 5]",True,-
827,"[1, 1, 1]","[0, 0, 0]","[2, 1, 2]",16,14,"[4, 4, 4]",True,-
828,"[1, 1, 1]","[0, 0, 0]","[2, 1, 1]",9,21,"[5, 5, 5]",True,-
829,"[1, 1, 1]","[0, 0, 0]","[1, 2, 2]",13,17,"[3, 3, 3]",True,-
830,"[1, 1, 1]","[1, 1, 1]","[3, 2, 3]",17,13,"[1, 1, 1]",True,-
831,"[1, 1, 1]","[0, 1, 0]","[1, 2, 1]",9,21,"[2, 2, 2]",False,Agreement
832,"[1, 1, 1]","[0, 0, 0]","[2, 1, 1]",12,18,"[4, 4, 4]",True,-
833,"[1, 1, 1]","[0, 0, 0]","[2, 1, 2]",16,14,"[3, 3, 3]",True,-
834,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",17,13,"[4, 4, 4]",True,-
835,"[1, 1, 1]","[0, 0, 0]","[2, 1, 2]",14,16,"[5, 5, 5]",True,-
836,"[1, 1, 1]","[0, 0, 0]","[1, 2, 2]",13,17,"[5, 5, 5]",True,-
837,"[1, 1, 1]","[1, 1, 1]","[2, 3, 2]",16,14,"[2, 2, 2]",True,-
838,"[1, 1, 1]","[0, 0, 0]","[1, 2, 2]",14,16,"[3, 3, 3]",True,-
839,"[1, 1, 1]","[1, 1, 1]","[2, 3, 2]",15,15,"[2, 2, 2]",True,-
840,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",14,16,"[3, 3, 3]",True,-
841,"[1, 1, 1]","[1, 0, 0]","[3, 2, 2]",17,13,"[3, 3, 3]",False,Agreement
842,"[1, 1, 1]","[1, 1, 1]","[2, 2, 1]",16,14,"[1, 1, 1]",True,-
843,"[1, 1, 1]","[1, 1, 1]","[1, 1, 1]",11,19,"[1, 1, 1]",True,-
844,"[1, 1, 1]","[1, 1, 1]","[3, 2, 2]",15,15,"[1, 1, 1]",True,-
845,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",16,14,"[3, 3, 3]",True,-
846,"[1, 1, 1]","[1, 1, 1]","[3, 3, 3]",19,11,"[1, 1, 1]",True,-
847,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",17,13,"[4, 4, 4]",True,-
848,"[1, 1, 1]","[1, 1, 1]","[2, 2, 2]",17,13,"[2, 2, 2]",True,-
849,"[1, 1, 1]","[0, 0, 0]","[3, 3, 2]",13,17,"[5, 5, 5]",True,-
850,"[1, 1, 1]","[0, 1, 1]","[0, 1, 1]",13,17,"[1, 1, 1]",False,Agreement
851,"[1, 1, 1]","[0, 0, 0]","[2, 2, 1]",14,16,"[3, 3, 3]",True,-
852,"[1, 1, 1]","[0, 0, 0]","[2, 2, 1]",16,14,"[3, 3, 3]",True,-
853,"[1, 1, 1]","[0, 0, 0]","[1, 1, 1]",15,15,"[5, 5, 5]",True,-
854,"[1, 1, 1]","[1, 1, 1]","[2, 1, 2]",15,15,"[1, 1, 1]",True,-
855,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",17,13,"[5, 5, 5]",True,-
856,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",13,17,"[4, 4, 4]",True,-
857,"[1, 1, 1]","[1, 1, 1]","[3, 2, 2]",17,13,"[2, 2, 2]",True,-
858,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",15,15,"[5, 5, 5]",True,-
859,"[1, 1, 1]","[0, 0, 0]","[2, 1, 2]",12,18,"[4, 4, 4]",True,-
860,"[1, 1, 1]","[0, 0, 0]","[1, 1, 1]",13,17,"[4, 4, 4]",True,-
861,"[1, 1, 1]","[0, 0, 0]","[1, 1, 0]",11,19,"[4, 4, 4]",True,-
862,"[1, 1, 1]","[1, 1, 1]","[2, 1, 2]",16,14,"[1, 1, 1]",True,-
863,"[1, 1, 1]","[0, 0, 0]","[1, 1, 1]",11,19,"[3, 3, 3]",True,-
864,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",17,13,"[3, 3, 3]",True,-
865,"[1, 1, 1]","[0, 0, 0]","[2, 1, 2]",12,18,"[4, 4, 4]",True,-
866,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",14,16,"[4, 4, 4]",True,-
867,"[1, 1, 1]","[1, 0, 0]","[2, 1, 1]",17,13,"[2, 2, 2]",False,Agreement
868,"[1, 1, 1]","[1, 1, 1]","[3, 3, 3]",24,6,"[1, 1, 1]",True,-
869,"[1, 1, 1]","[0, 0, 0]","[0, 1, 1]",13,17,"[4, 4, 4]",True,-
870,"[1, 1, 1]","[0, 0, 0]","[2, 1, 2]",11,19,"[5, 5, 5]",True,-
871,"[1, 1, 1]","[0, 1, 0]","[2, 3, 2]",15,15,"[3, 3, 3]",False,Agreement
872,"[1, 1, 1]","[0, 0, 0]","[1, 1, 1]",13,17,"[2, 2, 2]",True,-
873,"[1, 1, 1]","[0, 0, 0]","[2, 3, 2]",16,14,"[4, 4, 4]",True,-
874,"[1, 1, 1]","[0, 0, 0]","[1, 2, 1]",10,20,"[4, 4, 4]",True,-
875,"[1, 1, 1]","[0, 0, 0]","[1, 2, 2]",15,15,"[3, 3, 3]",True,-
876,"[1, 1, 1]","[0, 0, 0]","[1, 2, 2]",18,12,"[5, 5, 5]",True,-
877,"[1, 1, 1]","[0, 0, 0]","[1, 2, 2]",10,20,"[4, 4, 4]",True,-
878,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",18,12,"[5, 5, 5]",True,-
879,"[1, 1, 1]","[1, 1, 1]","[3, 3, 3]",17,13,"[2, 2, 2]",True,-
880,"[1, 1, 1]","[0, 0, 0]","[3, 2, 2]",20,10,"[5, 5, 5]",True,-
881,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",16,14,"[5, 5, 5]",True,-
882,"[1, 1, 1]","[1, 0, 1]","[2, 1, 2]",18,12,"[2, 2, 2]",False,Agreement
883,"[1, 1, 1]","[1, 1, 1]","[2, 1, 2]",13,17,"[1, 1, 1]",True,-
884,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",14,16,"[3, 3, 3]",True,-
885,"[1, 1, 1]","[1, 1, 1]","[3, 2, 2]",16,14,"[1, 1, 1]",True,-
886,"[1, 1, 1]","[0, 0, 0]","[2, 1, 2]",15,15,"[4, 4, 4]",True,-
887,"[1, 1, 1]","[1, 1, 0]","[2, 2, 1]",14,16,"[2, 2, 2]",False,Agreement
888,"[1, 1, 1]","[0, 0, 0]","[3, 2, 2]",18,12,"[5, 5, 5]",True,-
889,"[1, 1, 1]","[1, 1, 1]","[3, 4, 3]",22,8,"[3, 3, 3]",True,-
890,"[1, 1, 1]","[0, 0, 0]","[3, 2, 2]",19,11,"[4, 4, 4]",True,-
891,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",19,11,"[4, 4, 4]",True,-
892,"[1, 1, 1]","[1, 1, 1]","[2, 3, 2]",17,13,"[1, 1, 1]",True,-
893,"[1, 1, 1]","[0, 0, 0]","[1, 2, 2]",12,18,"[4, 4, 4]",True,-
894,"[1, 1, 1]","[1, 1, 1]","[2, 2, 3]",18,12,"[1, 1, 1]",True,-
895,"[1, 1, 1]","[0, 0, 0]","[2, 2, 3]",19,11,"[5, 5, 5]",True,-
896,"[1, 1, 1]","[0, 0, 0]","[2, 1, 2]",14,16,"[4, 4, 4]",True,-
897,"[1, 1, 1]","[0, 0, 0]","[2, 1, 1]",15,15,"[3, 3, 3]",True,-
898,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",17,13,"[3, 3, 3]",True,-
899,"[1, 1, 1]","[0, 0, 0]","[2, 1, 2]",13,17,"[5, 5, 5]",True,-
900,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",14,16,"[4, 4, 4]",True,-
901,"[1, 1, 1]","[0, 0, 0]","[2, 2, 1]",15,15,"[4, 4, 4]",True,-
902,"[1, 1, 1]","[0, 0, 0]","[1, 1, 1]",12,18,"[3, 3, 3]",True,-
903,"[1, 1, 1]","[0, 0, 0]","[1, 1, 1]",10,20,"[4, 4, 4]",True,-
904,"[1, 1, 1]","[0, 0, 0]","[2, 1, 2]",9,21,"[4, 4, 4]",True,-
905,"[1, 1, 1]","[1, 1, 1]","[2, 3, 3]",14,16,"[1, 1, 1]",True,-
906,"[1, 1, 1]","[0, 1, 0]","[2, 3, 2]",13,17,"[3, 3, 3]",False,Agreement
907,"[1, 1, 1]","[0, 0, 0]","[1, 1, 2]",14,16,"[5, 5, 5]",True,-
908,"[1, 1, 1]","[1, 1, 1]","[3, 3, 2]",18,12,"[2, 2, 2]",True,-
909,"[1, 1, 1]","[0, 0, 0]","[2, 1, 1]",9,21,"[5, 5, 5]",True,-
910,"[1, 1, 1]","[0, 1, 1]","[1, 2, 2]",15,15,"[2, 2, 2]",False,Agreement
911,"[1, 1, 1]","[1, 1, 1]","[2, 2, 2]",15,15,"[1, 1, 1]",True,-
912,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",13,17,"[3, 3, 3]",True,-
913,"[1, 1, 1]","[1, 1, 1]","[2, 3, 2]",17,13,"[2, 2, 2]",True,-
914,"[1, 1, 1]","[1, 1, 1]","[2, 3, 2]",19,11,"[1, 1, 1]",True,-
915,"[1, 1, 1]","[1, 1, 1]","[2, 2, 2]",15,15,"[2, 2, 2]",True,-
916,"[1, 1, 1]","[0, 0, 1]","[2, 2, 3]",14,16,"[3, 3, 3]",False,Agreement
917,"[1, 1, 1]","[0, 0, 0]","[1, 2, 2]",13,17,"[3, 3, 3]",True,-
918,"[1, 1, 1]","[0, 0, 0]","[1, 1, 2]",16,14,"[3, 3, 3]",True,-
919,"[1, 1, 1]","[1, 1, 1]","[3, 3, 2]",17,13,"[2, 2, 2]",True,-
920,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",16,14,"[4, 4, 4]",True,-
921,"[1, 1, 1]","[1, 0, 1]","[2, 1, 2]",13,17,"[2, 2, 2]",False,Agreement
922,"[1, 1, 1]","[1, 1, 0]","[2, 2, 1]",14,16,"[2, 2, 2]",False,Agreement
923,"[1, 1, 1]","[0, 0, 0]","[2, 1, 2]",12,18,"[4, 4, 4]",True,-
924,"[1, 1, 1]","[0, 0, 0]","[2, 2, 3]",19,11,"[5, 5, 5]",True,-
925,"[1, 1, 1]","[0, 0, 0]","[3, 2, 2]",18,12,"[4, 4, 4]",True,-
926,"[1, 1, 1]","[1, 1, 1]","[3, 2, 3]",19,11,"[1, 1, 1]",True,-
927,"[1, 1, 1]","[0, 0, 0]","[2, 1, 1]",13,17,"[3, 3, 3]",True,-
928,"[1, 1, 1]","[0, 0, 0]","[1, 0, 1]",13,17,"[5, 5, 5]",True,-
929,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",19,11,"[4, 4, 4]",True,-
930,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",14,16,"[5, 5, 5]",True,-
931,"[1, 1, 1]","[0, 0, 0]","[2, 3, 2]",20,10,"[5, 5, 5]",True,-
932,"[1, 1, 1]","[1, 1, 1]","[1, 2, 2]",19,11,"[1, 1, 1]",True,-
933,"[1, 1, 1]","[0, 0, 0]","[2, 1, 2]",15,15,"[4, 4, 4]",True,-
934,"[1, 1, 1]","[0, 0, 0]","[2, 1, 1]",10,20,"[5, 5, 5]",True,-
935,"[1, 1, 1]","[0, 0, 0]","[3, 3, 2]",20,10,"[4, 4, 4]",True,-
936,"[1, 1, 1]","[1, 1, 1]","[3, 2, 3]",17,13,"[1, 1, 1]",True,-
937,"[1, 1, 1]","[1, 1, 0]","[3, 3, 2]",19,11,"[3, 3, 3]",False,Agreement
938,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",16,14,"[3, 3, 3]",True,-
939,"[1, 1, 1]","[1, 1, 1]","[2, 2, 2]",14,16,"[1, 1, 1]",True,-
940,"[1, 1, 1]","[0, 0, 0]","[2, 1, 2]",16,14,"[4, 4, 4]",True,-
941,"[1, 1, 1]","[0, 0, 0]","[2, 2, 1]",15,15,"[5, 5, 5]",True,-
942,"[1, 1, 1]","[1, 1, 1]","[1, 2, 2]",13,17,"[1, 1, 1]",True,-
943,"[1, 1, 1]","[1, 1, 1]","[2, 2, 2]",19,11,"[2, 2, 2]",True,-
944,"[1, 1, 1]","[0, 0, 0]","[1, 1, 0]",8,22,"[3, 3, None]",True,-
945,"[1, 1, 1]","[0, 0, 0]","[3, 3, 3]",18,12,"[4, 4, 4]",True,-
946,"[1, 1, 1]","[1, 1, 1]","[2, 1, 2]",15,15,"[1, 1, 1]",True,-
947,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",14,16,"[3, 3, 3]",True,-
948,"[1, 1, 1]","[1, 1, 1]","[2, 2, 3]",14,16,"[2, 2, 2]",True,-
949,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",12,18,"[3, 3, 3]",True,-
950,"[1, 1, 1]","[0, 0, 0]","[2, 2, 1]",15,15,"[4, 4, 4]",True,-
951,"[1, 1, 1]","[1, 1, 1]","[2, 2, 1]",13,17,"[1, 1, 1]",True,-
952,"[1, 1, 1]","[0, 0, 0]","[1, 2, 1]",12,18,"[5, 5, 5]",True,-
953,"[1, 1, 1]","[1, 1, 1]","[2, 3, 2]",21,9,"[2, 2, 2]",True,-
954,"[1, 1, 1]","[0, 0, 0]","[3, 2, 3]",18,12,"[4, 4, 4]",True,-
955,"[1, 1, 1]","[0, 0, 0]","[1, 2, 1]",13,17,"[5, 5, 5]",True,-
956,"[1, 1, 1]","[0, 0, 0]","[2, 2, 1]",14,16,"[4, 4, 4]",True,-
957,"[1, 1, 1]","[0, 0, 0]","[2, 2, 3]",15,15,"[4, 4, 4]",True,-
958,"[1, 1, 1]","[1, 1, 1]","[3, 3, 3]",20,10,"[3, 3, 3]",True,-
959,"[1, 1, 1]","[0, 0, 0]","[2, 3, 2]",13,17,"[5, 5, 5]",True,-
960,"[1, 1, 1]","[0, 0, 0]","[1, 1, 0]",8,22,"[5, 5, None]",True,-
961,"[1, 1, 1]","[1, 1, 1]","[1, 1, 1]",14,16,"[1, 1, 1]",True,-
962,"[1, 1, 1]","[1, 1, 1]","[2, 2, 2]",18,12,"[2, 2, 2]",True,-
963,"[1, 1, 1]","[1, 1, 1]","[3, 2, 2]",18,12,"[2, 2, 2]",True,-
964,"[1, 1, 1]","[0, 0, 0]","[2, 2, 1]",16,14,"[5, 5, 5]",True,-
965,"[1, 1, 1]","[1, 1, 1]","[2, 2, 2]",16,14,"[1, 1, 1]",True,-
966,"[1, 1, 1]","[0, 0, 0]","[2, 1, 2]",16,14,"[5, 5, 5]",True,-
967,"[1, 1, 1]","[0, 1, 1]","[1, 2, 2]",15,15,"[2, 2, 2]",False,Agreement
968,"[1, 1, 1]","[1, 1, 1]","[3, 2, 2]",18,12,"[1, 1, 1]",True,-
969,"[1, 1, 1]","[0, 0, 0]","[1, 2, 2]",17,13,"[4, 4, 4]",True,-
970,"[1, 1, 1]","[0, 0, 0]","[3, 2, 2]",14,16,"[4, 4, 4]",True,-
971,"[1, 1, 1]","[1, 1, 1]","[2, 2, 2]",16,14,"[1, 1, 1]",True,-
972,"[1, 1, 1]","[1, 1, 1]","[3, 2, 2]",16,14,"[1, 1, 1]",True,-
973,"[1, 1, 1]","[1, 1, 1]","[1, 1, 1]",10,20,"[1, 1, 1]",True,-
974,"[1, 1, 1]","[1, 1, 0]","[1, 1, 0]",9,21,"[1, 1, None]",False,Agreement
975,"[1, 1, 1]","[0, 0, 0]","[1, 1, 1]",10,20,"[5, 5, 5]",True,-
976,"[1, 1, 1]","[0, 0, 0]","[1, 2, 1]",12,18,"[5, 5, 5]",True,-
977,"[1, 1, 1]","[1, 1, 1]","[3, 3, 3]",22,8,"[3, 3, 3]",True,-
978,"[1, 1, 1]","[1, 1, 1]","[1, 1, 2]",10,20,"[1, 1, 1]",True,-
979,"[1, 1, 1]","[0, 0, 0]","[1, 2, 2]",12,18,"[4, 4, 4]",True,-
980,"[1, 1, 1]","[0, 0, 0]","[1, 0, 1]",10,20,"[2, None, 2]",True,-
981,"[1, 1, 1]","[1, 1, 1]","[2, 2, 2]",14,16,"[1, 1, 1]",True,-
982,"[1, 1, 1]","[1, 1, 0]","[2, 2, 1]",15,15,"[2, 2, 2]",False,Agreement
983,"[1, 1, 1]","[0, 0, 0]","[3, 2, 2]",18,12,"[5, 5, 5]",True,-
984,"[1, 1, 1]","[1, 1, 0]","[2, 2, 1]",13,17,"[2, 2, 2]",False,Agreement
985,"[1, 1, 1]","[0, 0, 0]","[3, 2, 2]",14,16,"[5, 5, 5]",True,-
986,"[1, 1, 1]","[0, 0, 0]","[3, 3, 2]",17,13,"[5, 5, 5]",True,-
987,"[1, 1, 1]","[0, 0, 0]","[1, 1, 1]",13,17,"[3, 3, 3]",True,-
988,"[1, 1, 1]","[1, 1, 1]","[2, 2, 3]",18,12,"[2, 2, 2]",True,-
989,"[1, 1, 1]","[1, 1, 1]","[2, 2, 2]",14,16,"[1, 1, 1]",True,-
990,"[1, 1, 1]","[0, 0, 0]","[1, 2, 1]",11,19,"[4, 4, 4]",True,-
991,"[1, 1, 1]","[0, 0, 0]","[1, 2, 2]",18,12,"[5, 5, 5]",True,-
992,"[1, 1, 1]","[1, 1, 1]","[2, 2, 2]",14,16,"[2, 2, 2]",True,-
993,"[1, 1, 1]","[1, 1, 1]","[1, 2, 2]",13,17,"[1, 1, 1]",True,-
994,"[1, 1, 1]","[1, 1, 1]","[2, 2, 2]",12,18,"[2, 2, 2]",True,-
995,"[1, 1, 1]","[0, 0, 0]","[2, 2, 1]",13,17,"[5, 5, 5]",True,-
996,"[1, 1, 1]","[0, 0, 0]","[3, 2, 2]",18,12,"[4, 4, 4]",True,-
997,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",16,14,"[4, 4, 4]",True,-
998,"[1, 1, 1]","[0, 1, 1]","[1, 2, 2]",11,19,"[2, 2, 2]",False,Agreement
999,"[1, 1, 1]","[1, 1, 1]","[2, 2, 2]",15,15,"[1, 1, 1]",True,-
